,Survived,Pclass,Age,Fare,Family_label,Ticket_Class,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U
449,1.0,1,52.0,30.5,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
450,0.0,2,36.0,27.75,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
451,0.0,3,28.22625599477246,19.9667,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
452,0.0,1,30.0,27.75,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
453,1.0,1,49.0,89.1042,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
454,0.0,3,28.22625599477246,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
455,1.0,3,29.0,7.8958,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
456,0.0,1,65.0,26.55,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
457,1.0,1,43.11469647488398,51.8625,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
458,1.0,2,50.0,10.5,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
459,0.0,3,28.22625599477246,7.75,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
460,1.0,1,48.0,26.55,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
461,0.0,3,34.0,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
462,0.0,1,47.0,38.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
463,0.0,2,48.0,13.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
464,0.0,3,28.22625599477246,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
465,0.0,3,38.0,7.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
466,0.0,2,32.535640595957396,0.0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
467,0.0,1,56.0,26.55,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
468,0.0,3,28.22625599477246,7.725,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
469,1.0,3,0.75,19.2583,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
470,0.0,3,28.22625599477246,7.25,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
471,0.0,3,38.0,8.6625,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
472,1.0,2,33.0,27.75,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
473,1.0,2,23.0,13.7917,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
474,0.0,3,22.0,9.8375,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
475,0.0,1,41.51911940270861,52.0,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
476,0.0,2,34.0,21.0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
477,0.0,3,29.0,7.0458,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
478,0.0,3,22.0,7.5208,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
479,1.0,3,2.0,12.2875,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
480,0.0,3,9.0,46.9,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
481,0.0,2,32.535640595957396,0.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
482,0.0,3,50.0,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
483,1.0,3,63.0,9.5875,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
484,1.0,1,25.0,91.0792,2,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
485,0.0,3,17.33372950649182,25.4667,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
486,1.0,1,35.0,90.0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
487,0.0,1,58.0,29.7,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
488,0.0,3,30.0,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
489,1.0,3,9.0,15.9,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
490,0.0,3,28.22625599477246,19.9667,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
491,0.0,3,21.0,7.25,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
492,0.0,1,55.0,30.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
493,0.0,1,71.0,49.5042,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
494,0.0,3,21.0,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
495,0.0,3,28.22625599477246,14.4583,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
496,1.0,1,54.0,78.2667,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
497,0.0,3,28.22625599477246,15.1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
498,0.0,1,25.0,151.55,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
499,0.0,3,24.0,7.7958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
500,0.0,3,17.0,8.6625,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
501,0.0,3,21.0,7.75,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
502,0.0,3,17.33372950649182,7.6292,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
503,0.0,3,37.0,9.5875,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
504,1.0,1,16.0,86.5,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
505,0.0,1,18.0,108.9,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
506,1.0,2,33.0,26.0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
507,1.0,1,41.51911940270861,26.55,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
508,0.0,3,28.0,22.525,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
509,1.0,3,26.0,56.4958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
510,1.0,3,29.0,7.75,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
511,0.0,3,28.22625599477246,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
512,1.0,1,36.0,26.2875,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
513,1.0,1,54.0,59.4,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
514,0.0,3,24.0,7.4958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
515,0.0,1,47.0,34.0208,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
516,1.0,2,34.0,10.5,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
517,0.0,3,28.22625599477246,24.15,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
518,1.0,2,36.0,26.0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
519,0.0,3,32.0,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
520,1.0,1,30.0,93.5,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
521,0.0,3,22.0,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
522,0.0,3,28.22625599477246,7.225,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
523,1.0,1,44.0,57.9792,2,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
524,0.0,3,28.22625599477246,7.2292,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
525,0.0,3,40.5,7.75,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
526,1.0,2,50.0,10.5,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
527,0.0,1,41.51911940270861,221.7792,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
528,0.0,3,39.0,7.925,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
529,0.0,2,23.0,11.5,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
530,1.0,2,2.0,26.0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
531,0.0,3,28.22625599477246,7.2292,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
532,0.0,3,17.0,7.2292,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
533,1.0,3,32.49434306285119,22.3583,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
534,0.0,3,30.0,8.6625,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
535,1.0,2,7.0,26.25,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
536,0.0,1,45.0,26.55,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
537,1.0,1,30.0,106.425,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
538,0.0,3,28.22625599477246,14.5,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
539,1.0,1,22.0,49.5,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
540,1.0,1,36.0,71.0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
541,0.0,3,9.0,31.275,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
542,0.0,3,11.0,31.275,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
543,1.0,2,32.0,26.0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
544,0.0,1,50.0,106.425,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
545,0.0,1,64.0,26.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
546,1.0,2,19.0,26.0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
547,1.0,2,32.535640595957396,13.8625,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
548,0.0,3,33.0,20.525,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
549,1.0,2,8.0,36.75,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
550,1.0,1,17.0,110.8833,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
551,0.0,2,27.0,26.0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
552,0.0,3,28.22625599477246,7.8292,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
553,1.0,3,22.0,7.225,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
554,1.0,3,22.0,7.775,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
555,0.0,1,62.0,26.55,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
556,1.0,1,48.0,39.6,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
557,0.0,1,41.51911940270861,227.525,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
558,1.0,1,39.0,79.65,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
559,1.0,3,36.0,17.4,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
560,0.0,3,28.22625599477246,7.75,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
561,0.0,3,40.0,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
562,0.0,2,28.0,13.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
563,0.0,3,28.22625599477246,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
564,0.0,3,17.33372950649182,8.05,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
565,0.0,3,24.0,24.15,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
566,0.0,3,19.0,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
567,0.0,3,29.0,21.075,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
568,0.0,3,28.22625599477246,7.2292,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
569,1.0,3,32.0,7.8542,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
570,1.0,2,62.0,10.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
571,1.0,1,53.0,51.4792,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
572,1.0,1,36.0,26.3875,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
573,1.0,3,17.33372950649182,7.75,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
574,0.0,3,16.0,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
575,0.0,3,19.0,14.5,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
576,1.0,2,34.0,13.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
577,1.0,1,39.0,55.9,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
578,0.0,3,32.49434306285119,14.4583,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
579,1.0,3,32.0,7.925,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
580,1.0,2,25.0,30.0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
581,1.0,1,39.0,110.8833,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
582,0.0,2,54.0,26.0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
583,0.0,1,36.0,40.125,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
584,0.0,3,28.22625599477246,8.7125,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
585,1.0,1,18.0,79.65,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
586,0.0,2,47.0,15.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
587,1.0,1,60.0,79.2,2,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
588,0.0,3,22.0,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
589,0.0,3,28.22625599477246,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
590,0.0,3,35.0,7.125,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
591,1.0,1,52.0,78.2667,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
592,0.0,3,47.0,7.25,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
593,0.0,3,17.33372950649182,7.75,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
594,0.0,2,37.0,26.0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
595,0.0,3,36.0,24.15,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
596,1.0,2,20.675191385898447,33.0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
597,0.0,3,49.0,0.0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
598,0.0,3,28.22625599477246,7.225,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
599,1.0,1,49.0,56.9292,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
600,1.0,2,24.0,27.0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
601,0.0,3,28.22625599477246,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
602,0.0,1,41.51911940270861,42.4,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
603,0.0,3,44.0,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
604,1.0,1,35.0,26.55,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
605,0.0,3,36.0,15.55,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
606,0.0,3,30.0,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
607,1.0,1,27.0,30.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
608,1.0,2,22.0,41.5792,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
609,1.0,1,40.0,153.4625,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
610,0.0,3,39.0,31.275,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
611,0.0,3,28.22625599477246,7.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
612,1.0,3,17.33372950649182,15.5,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
613,0.0,3,28.22625599477246,7.75,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
614,0.0,3,35.0,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
615,1.0,2,24.0,65.0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
616,0.0,3,34.0,14.4,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
617,0.0,3,26.0,16.1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
618,1.0,2,4.0,39.0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
619,0.0,2,26.0,10.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
620,0.0,3,27.0,14.4542,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
621,1.0,1,42.0,52.5542,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
622,1.0,3,20.0,15.7417,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
623,0.0,3,21.0,7.8542,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
624,0.0,3,21.0,16.1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
625,0.0,1,61.0,32.3208,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
626,0.0,2,57.0,12.35,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
627,1.0,1,21.0,77.9583,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
628,0.0,3,26.0,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
629,0.0,3,28.22625599477246,7.7333,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
630,1.0,1,80.0,30.0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
631,0.0,3,51.0,7.0542,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
632,1.0,1,32.0,30.5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
633,0.0,1,41.51911940270861,0.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
634,0.0,3,9.0,27.9,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
635,1.0,2,28.0,13.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
636,0.0,3,32.0,7.925,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
637,0.0,2,31.0,26.25,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
638,0.0,3,41.0,39.6875,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
639,0.0,3,28.22625599477246,16.1,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
640,0.0,3,20.0,7.8542,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
641,1.0,1,24.0,69.3,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
642,0.0,3,2.0,27.9,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
643,1.0,3,28.22625599477246,56.4958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
644,1.0,3,0.75,19.2583,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
645,1.0,1,48.0,76.7292,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
646,0.0,3,19.0,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
647,1.0,1,56.0,35.5,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
648,0.0,3,28.22625599477246,7.55,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
649,1.0,3,23.0,7.55,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
650,0.0,3,28.22625599477246,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
651,1.0,2,18.0,23.0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
652,0.0,3,21.0,8.4333,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
653,1.0,3,17.33372950649182,7.8292,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
654,0.0,3,18.0,6.75,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
655,0.0,2,24.0,73.5,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
656,0.0,3,28.22625599477246,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
657,0.0,3,32.0,15.5,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
658,0.0,2,23.0,13.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
659,0.0,1,58.0,113.275,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
660,1.0,1,50.0,133.65,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
661,0.0,3,40.0,7.225,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
662,0.0,1,47.0,25.5875,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
663,0.0,3,36.0,7.4958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
664,1.0,3,20.0,7.925,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
665,0.0,2,32.0,73.5,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
666,0.0,2,25.0,13.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
667,0.0,3,28.22625599477246,7.775,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
668,0.0,3,43.0,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
669,1.0,1,43.11469647488398,52.0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
670,1.0,2,40.0,39.0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
671,0.0,1,31.0,52.0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
672,0.0,2,70.0,10.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
673,1.0,2,31.0,13.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
